outcome,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,cov1,cov2,cov3,cov4,wqs,wqs.residuals,qgcomp.residuals
-0.444123671,-0.617587223,-0.736160155,-0.02075272,-1.474231793,0.88400574,-1.3980531,0.239221493,1.019944859,-1.349818526,-0.44992108,-1.630501406,0.93575646,0.425119343,-0.681208709,-1.239455094,-0.57547541,-0.33698927,0.004773479,-0.921478847,-0.632057618,0.159061151,0.017309875,-1.098294814,0.314794429,-0.072694355,-0.837904944,-1.357428437,-1.075250957,0.675362843,-0.442829923,-0.346751439,-0.236672879
0.032647757,0.776988933,0.533891667,-0.099876799,0.791269846,-0.877399749,-0.540938174,0.119028317,1.972467804,1.624303732,0.002705589,-0.767174454,0.250313381,-0.143244929,0.85221799,0.183948068,-0.115112647,-1.544089728,-0.754155042,-1.201432901,0.961543265,0.682076316,-1.028114316,1.268003737,2.507411738,0.981924216,-1.303466408,0.416728939,0.281304463,-2.486739087,0.057310632,-0.183744698,0.032157547
0.518544158,0.878916697,0.33292481,0.751529343,2.045053931,0.191058364,0.435391948,1.078364066,2.530865194,1.521899628,1.274803929,1.079213327,0.973403539,0.294470468,1.436277021,1.106218789,0.656412927,2.006867339,0.693218808,1.186053751,1.150014792,1.107685877,0.81696491,0.420225546,0.730520079,1.618163453,-0.20610497,0.378383658,-0.956095239,0.476504748,0.99005393,-0.283007621,-0.157048589
-0.159085,-0.190356305,-2.118265869,0.097877131,-1.211065263,-0.416003249,0.446895895,-0.397310452,-2.778828307,-2.16986905,-1.677622385,-1.645956969,-1.057839355,-0.780370352,-1.043835929,0.976487995,-0.621244079,-0.623947467,-1.401025607,-1.225234972,-0.179274074,-1.888975531,-1.232294575,-1.239389693,-1.845678054,-1.636495979,1.749888332,0.674397669,-0.120148048,-0.591414364,-0.681741735,0.088169278,-0.164656123
-0.142323559,-0.607878622,-0.560354178,-0.752997163,-2.163377392,0.027502456,-1.651467213,0.416577105,0.512699653,0.167313955,-0.297533656,-0.249139478,-1.340537572,0.047253686,0.228292543,-0.385422816,0.714794884,-1.569887173,-1.817575164,-1.198778584,-0.05053174,-0.226730359,-0.342478517,-1.306146612,0.421347752,-0.410746571,3.036946699,0.052948795,0.556906766,-0.168555286,-0.431150103,-0.052278697,-0.004950708
-0.381068231,-1.672822766,-1.63633384,0.01937131,-0.94441652,-0.868915858,-1.436496922,0.542165324,0.277371479,-0.484941057,-1.548978723,-0.867637292,-0.701806967,-0.080966615,0.319040193,1.111228598,-2.270200578,-0.88110897,-1.181732594,-0.310229485,-1.156722176,-1.608675875,-1.431088369,0.26351398,-1.641191604,-0.107492823,-0.050442736,-0.094638743,-0.0066548,1.771212836,-0.553238382,-0.21443092,-0.32559068
0.38738972,0.756997145,0.856727163,-0.81555183,1.075925061,0.921289021,1.291876949,1.570219532,0.520061191,-0.183346928,1.445333081,0.719515598,1.079652877,1.074680888,2.078053922,0.914032173,0.21062761,0.18645843,2.069778301,0.581201934,1.183173254,2.224697711,1.149801532,1.517700035,-0.67482865,1.831355623,0.981723003,0.226150655,0.31535862,0.057953073,0.746172833,-0.261162517,-0.161355929
-0.075118565,-0.94761624,-2.31708444,-0.497908348,-0.241007861,-0.139582866,-1.316595618,-1.432330849,-0.172996459,-0.928533262,-0.121499159,0.553290199,-1.665276586,-1.463322408,-0.202931151,0.476751052,-1.880796882,0.764940705,-0.109520482,-0.194814162,-2.166897211,-0.680723354,-2.677164524,-1.758570937,-1.461511265,-3.371286572,-1.236397733,1.030217388,1.564159073,-0.111373027,-0.566429053,0.099793954,-0.193879801
0.887552049,0.263070571,0.12478439,-0.018959345,1.288123234,0.706694104,0.813891936,2.402355275,-1.697219537,1.118274473,1.057033645,0.225161591,0.417975028,-0.001055788,0.992265712,-1.267484603,3.120156137,0.898571697,-1.009739512,1.836940531,0.129131579,0.440068244,-0.790779597,0.4913374,1.426360338,-0.123747942,0.730844838,-0.972196564,0.918085185,0.502092534,0.175948046,0.596732053,0.84689845
0.110614345,-0.224508292,0.994533022,-1.527793879,1.809748463,-0.446022309,1.207320073,0.229639154,0.099016201,-0.570948432,0.74012716,-0.09439908,1.359675349,-1.063189919,0.526539163,1.286611335,0.673427823,0.515897178,0.980884805,1.319534505,-0.323591823,-0.172301669,0.962499059,0.363897729,0.594351445,0.00213603,-0.183026323,-0.24092879,1.556371572,0.704697191,0.033367897,-0.090757563,-0.043859762
-0.152207971,1.073058124,0.429355822,-0.15439853,1.635787567,1.171755237,1.375031549,-0.542200433,-0.270314212,-1.025477591,0.382159059,-0.442534579,0.574839057,0.970981517,-0.197972985,0.771593102,-0.078333018,-1.487000887,-0.1203729,0.039047958,-0.233681722,-0.240700395,0.497530086,0.092387535,0.426788456,-1.885463438,0.017046286,0.001630658,-0.302892485,-0.267499658,0.172771829,-0.441035357,-0.56523457
0.349933996,1.005883373,-1.125129582,-1.323774606,0.126698925,-0.212232437,0.946385258,1.394456241,-0.384104523,0.558839907,0.085389364,1.338672935,0.631678054,-0.806428542,0.130807562,0.603989719,0.097403253,0.082327284,0.667513661,-1.513376855,0.372059153,0.337738167,-0.204309824,0.602346164,0.749129122,0.144582606,-1.775773468,1.746086166,-1.239930273,-0.677446738,0.09676667,0.108788676,0.130976821
-0.546886923,-1.402247476,0.657196764,-2.009584083,0.065102935,-1.658422803,0.555690127,-0.553745546,-0.32828901,0.43921194,-2.505090568,0.399414161,-1.308628759,0.132593877,0.175430684,0.009980183,-0.213373095,-0.207578808,0.168680845,1.64983899,-2.113461321,-0.430465779,-0.95773996,-2.066687852,-0.61070353,-0.148869487,-1.46233228,-0.120369078,-0.111385097,1.114120331,-1.080947741,-0.049189552,0.047458587
0.399739364,-0.933164493,-0.241165025,1.229435218,0.5546396,-0.044907613,-0.876351613,-0.103176335,0.034835621,-1.57440357,-0.041555123,1.175051436,-0.724931383,-0.461474279,-0.125784866,-0.950758779,-1.290057384,-0.50260026,-0.414371969,0.433490804,-1.192304507,-0.761319431,-1.159665157,-0.137970389,-1.522071682,-0.548527384,0.849289083,0.92602793,-2.557154893,-2.143294805,-0.040554286,0.24474276,0.010015552
-0.281231813,-0.982384831,-0.32421644,0.050573006,-0.055130696,1.452794663,-0.409009746,1.065428242,0.954174495,0.751904367,0.86090753,-1.421498533,0.093965332,0.046306007,-1.187368401,0.673833646,-1.666764798,-0.511217352,0.013393281,1.674010031,-1.130715107,-0.353669604,1.788222642,0.684534303,0.592017898,0.217170259,-0.085590501,-0.994950478,-0.564113363,-1.728382674,0.023794982,-0.476598124,-0.348182295
0.98949998,-0.07898696,0.334645607,0.771115283,0.299839522,0.456949153,0.08309938,0.451329316,0.462262901,-0.282837387,0.091617057,2.137478232,0.17898008,-0.883307847,0.510239683,-0.025620941,-0.893511593,0.64024731,0.969806559,0.436191937,-0.388096296,-0.037572932,-0.461669974,0.638904235,0.91053809,0.773838561,-0.324683905,-0.545485366,0.232101005,0.065423649,0.435481165,0.535861098,0.482613858
-0.354178983,-0.448785403,-1.757261176,-0.768410148,-1.897154332,-0.808138227,0.965190282,-1.158724979,-1.116402296,0.86491863,-1.251209699,-0.650868302,-0.195539671,-0.096104963,0.239229702,0.135665106,-1.014985683,-0.273996492,0.021673524,-1.048677475,-0.839630765,-0.319749787,-0.752462589,-0.322281887,0.628129471,-2.082252626,0.223261816,-0.034484766,-1.177813996,-0.967232379,-0.636702742,-0.135180052,-0.168895031
1.289117087,0.098003078,-0.073943205,0.357629446,-0.782287783,1.679969306,1.207491763,-0.583429771,0.878689974,1.750420886,-0.576897314,0.352815824,0.949321585,0.980190714,-0.389718166,0.076772878,-1.246784669,-1.202811022,0.731773501,-0.20129449,0.559808323,-0.205554915,1.137987592,2.281409528,2.162798275,0.491050201,-0.729621113,0.791529802,-0.081588613,0.444137377,0.427015504,0.840789164,0.870083836
0.962116326,-0.286791,-0.762279798,0.01011759,0.387112544,-1.442753004,1.16239055,-0.107272784,2.171328123,-0.269625253,-0.644767647,0.52188448,-0.620818521,-1.05135083,-1.060871958,-2.414509412,0.058840764,0.155621703,0.775059635,0.22543167,0.791145759,0.823179946,-1.828180517,1.426606332,-1.390788753,-0.658582686,0.176321216,1.103874962,0.976270509,1.021716234,-0.23689924,0.930297322,0.904211841
0.1545856,0.141480584,0.863928294,-0.304718991,0.935035807,-0.257199306,1.144954349,0.295589125,-0.19470941,-1.380138319,0.1265802,0.659272651,-0.040610538,0.288273856,0.173658133,2.021318096,-0.769258793,0.808263093,1.34332628,0.019987961,-1.504560156,0.614630419,1.89817954,0.094785812,-0.093433834,0.328790924,-1.074474421,0.46847365,0.188265064,-0.949106368,0.133952395,-0.109888297,-0.14335921
0.90655606,1.219342785,0.330790577,1.059466734,0.890430014,1.413062312,1.28506715,-0.46117382,1.117203969,0.081268426,1.376746712,2.5380075,0.638818699,1.151121854,-0.452898821,1.044361795,0.24092076,-0.319000057,0.435238049,0.755090112,-0.049400081,2.006411205,-0.466457008,1.646929976,0.548975234,1.544012916,0.125416984,0.116989763,1.891768243,-1.219220687,1.082469721,0.047026955,-0.057274135
0.713185933,-0.93047773,-0.235859028,0.338045042,-0.328314293,0.902811764,-0.74642447,-0.376559999,-0.543935396,-1.329880074,-0.008578498,1.124885944,0.14872884,0.981258657,-0.823753059,-1.261750382,-0.305921345,0.52907616,0.754627299,-0.199540763,-1.343380395,-1.143317453,0.066669277,-0.115261125,-0.956180787,-0.092288404,-0.408180326,-0.785660881,0.436036608,-0.422591709,-0.069329186,0.57624135,0.420085692
-0.707944512,-0.127938491,0.758594936,-1.029498779,0.62320514,-0.915331478,0.100078549,1.102392031,0.390061208,0.845740942,0.330012755,-1.057352341,-0.688827605,-0.185524131,-0.933248461,-1.207289583,-0.914541729,-0.332086783,0.865759115,0.286441575,0.727622561,0.275515191,1.12543654,0.087943556,-0.019356655,1.921461985,-0.3883146,-0.230977555,-2.106851963,-0.943357197,-0.34300078,-0.673200395,-0.433257792
0.578645633,2.461476773,1.087013318,-0.697743734,0.222386042,1.273472041,-0.350926628,1.282248729,0.318652179,0.505685914,-0.837458017,0.061895902,0.106093445,2.512803168,0.651885228,1.247533268,0.697000134,0.892182544,1.918266668,0.305703598,-0.366065747,-0.072678692,0.438795562,0.917306972,-1.262910343,0.496447716,-0.82027935,-2.189621934,0.199737421,0.237677357,0.188147582,0.280172221,0.494522074
0.055847063,1.521351991,0.628211894,0.111942105,-0.248779191,-0.960332087,-0.464056192,0.012618912,-0.367188857,-0.224969687,-0.159368204,-2.669262427,0.171256439,-1.305305872,-0.652002944,-0.075952952,-0.693178894,1.244702356,-2.436258001,-1.723277454,-0.52210958,0.317698119,-0.279072604,-0.135508928,-0.276896589,-1.576937124,0.419361673,2.274950229,0.901817574,-1.20010713,-0.637458106,0.275319873,0.394176923
0.743470692,0.18541488,0.896018751,-1.14793011,0.03568347,-0.146337808,0.603486245,0.088565893,0.144048249,0.957703194,-0.330275185,0.150209304,-0.093610639,0.496872464,1.004070591,2.956467013,-0.36330873,0.324431242,0.443926973,-0.14764956,0.34883016,0.634007855,0.172948064,1.899604114,0.202330269,0.157936837,0.642523726,1.381881084,0.538401144,0.664069137,0.263971366,0.397429001,0.39352673
0.203415488,1.403853775,-1.134784327,1.703115736,0.477438526,0.977689065,0.992056559,1.546773092,0.689575343,0.133737365,-1.319229776,0.169965342,-1.079379913,1.500192088,0.038737973,0.564756826,-1.338621206,-0.450493381,0.435057157,1.561982599,-0.176468855,0.224843745,1.86710554,1.105607896,0.823047612,1.480686965,1.69153853,-0.886840208,0.986546293,-0.636067049,0.383802059,-0.21780235,0.003393443
-0.209918205,0.733555626,0.290840411,0.42353235,-0.41595669,1.053990307,1.305108311,0.550068712,0.082933424,-0.260737826,-0.449750835,0.699418411,-0.184835662,0.46791107,-1.284453437,0.139570337,0.039674036,1.683537054,-0.421275124,1.408919059,-0.334556577,-0.465335169,-0.648734779,-0.016158725,0.343634015,0.147885548,0.274221661,0.964722169,-0.256833902,-0.327705878,0.177470998,-0.501693628,-0.46443909
0.287047379,0.751264504,-0.783002484,0.058791954,0.551732029,1.537978941,0.824450295,0.422905226,0.24721929,-0.165087363,-1.146472226,1.309913036,0.461530766,1.054023211,0.326482892,0.911386471,-0.19585186,0.743009753,1.2199008,0.394108415,1.050564029,0.393630597,0.328426542,-0.298623209,-0.068006893,0.24689638,-1.294106336,-0.505725189,-0.907760721,-1.021671112,0.526699749,-0.223817756,-0.294196737
1.081197002,-1.077945759,1.065501804,0.500568975,-0.158653088,0.20877716,0.269250625,0.487497401,-0.076756395,0.530243967,-0.478731017,0.361778686,0.736168206,-0.131007898,-0.816133923,-0.320001303,-1.171093592,0.451905391,0.794631928,-1.037995499,0.442227793,1.871162053,-0.334808847,1.543657229,-1.34920747,-0.544601813,0.187862513,0.637428522,2.161207405,-0.026239166,0.191274568,0.780761867,0.603572026
-0.120892204,-1.115204879,0.626975674,-1.296147153,-1.021722936,0.214262071,-1.183177997,0.091550833,-0.862957909,-1.006969443,-0.265268574,-0.93819241,0.889158865,0.782716908,-0.080015164,1.507105895,0.377864745,0.140709056,-2.330294763,-2.223832064,0.008797115,-1.699258108,0.395642269,-1.975771758,-0.188906992,-1.246658884,-1.673854391,-0.161195242,0.960266696,0.125359033,-0.324154839,-0.097971144,-0.307296455
0.470192997,-0.2746014,-0.847036468,1.481589231,-1.462961774,0.825226208,0.482738905,-0.955144232,0.510088035,2.163759193,0.681762166,-1.279051669,-1.003010155,1.915425133,-1.412364986,1.235060844,-0.563369346,0.750178064,-0.998781842,-1.004676294,0.035868381,0.807065545,1.165746675,-1.028149619,-1.264777209,0.252151391,0.146334531,-1.462294909,0.659667203,0.322290715,0.32444364,0.086213843,-0.026138032
-0.42601275,-1.326604203,0.718977286,-1.179239814,-0.788408163,-1.807090943,-0.41995498,-1.095588471,-0.535268007,0.948849855,0.115284586,-0.394143472,0.237792104,-0.726985257,-0.547214804,-0.630257689,0.581473515,-0.46402018,-0.574203337,0.165757325,-1.16054676,-0.817183611,-0.245678311,-0.812016188,1.322976077,-0.839648568,1.093647046,-1.352369811,-0.278559698,-1.472488988,-0.679151749,-0.180383306,-0.126465417
0.155001074,-0.847205781,-0.752839718,0.47945217,-2.5631711,-1.213466886,0.795658303,0.568524962,-2.121133476,-0.90852797,0.74220679,-0.546781656,0.609951506,-0.740253408,-0.029806561,0.850774474,1.400176242,-0.983292323,-0.381129352,-1.167666894,0.408034029,0.342176809,-2.249545303,-1.070887349,0.772770416,0.318453414,-0.910994477,-0.731111208,0.330224139,-2.490407348,-0.017448825,-0.01449081,-0.104184123
-0.083552274,-0.840412036,-1.106886807,0.690346932,-0.435750336,-1.324068207,-1.20800454,-1.406597068,0.197650331,-2.338230473,-0.922158784,-1.451264626,-0.028515778,-1.059861255,-0.691655146,0.511661225,-0.842165805,-0.77114485,-1.909074504,-1.393716789,0.90434874,0.32131355,-1.139656849,-0.741436059,-0.253229495,-1.435307377,-1.138076957,1.886320556,-0.923312072,-1.864505115,-0.301550952,-0.074811831,-0.312671479
1.403676755,0.042691748,-0.773317041,0.974849025,0.245119773,-0.763811178,0.861543084,-1.228585316,-0.90715309,-0.086332889,0.565883593,0.59035495,0.981833718,-0.473676608,1.010825792,-0.413257255,-0.093341975,0.303365824,-0.546812913,-0.188361234,0.681768058,0.050642575,-0.656408756,-0.72876289,0.271194034,0.269910105,0.787321147,-1.030113462,1.436996079,0.946541729,0.260381091,1.059887434,0.913498533
0.833297021,-0.312828525,0.486033966,0.616006898,1.152969407,-0.096858177,1.15481344,-0.432012818,-0.741739955,0.958560349,-0.796145164,0.184843989,-0.784758221,-0.304040122,-0.127712692,-0.397845577,-0.786236982,0.854619762,-1.20656246,0.985054505,-1.005871296,-0.114730808,0.415841154,0.064933632,-0.413386019,0.787843165,-0.30323469,-0.586495239,0.183889113,0.445890588,-0.190596026,0.772429555,0.78807513
0.23627876,0.024488068,-0.345261846,0.069710837,-1.14840057,0.999936579,-0.031436869,-0.724921923,0.183272564,-0.543988094,0.264207352,-0.299615649,-0.709163788,-0.064437096,0.679547692,1.010699535,1.043517817,0.617140135,-0.625655937,0.855362144,-0.323516001,0.533410791,0.58091823,-1.734686294,0.843346722,-0.85523633,-1.086048915,1.073993804,0.652250869,-1.497367056,0.078974409,0.006295469,0.035831199
0.257864537,0.235747192,-0.425655314,-1.252564432,-1.084495027,-0.822798475,0.917077726,-1.22154709,-0.791627253,-0.914486083,0.748741245,-0.53138695,-1.177273509,-0.828136097,-0.018175274,-0.304708134,-1.079640247,-0.519968948,-0.317850592,0.126441748,-0.116767016,-0.812833474,-1.080295085,-1.265668967,-0.800246922,-1.299143965,-2.118661863,2.187388074,0.761414625,1.073294593,-0.517716643,0.402217179,0.305853442
0.25677908,1.198255697,0.667377509,0.994991026,0.38421863,-1.566914335,0.519317696,-0.859508728,-0.135754823,1.430667965,-1.19043443,0.193287311,0.625132683,0.76007396,2.174708454,-0.155767825,-0.448500675,0.690238184,-1.391767268,0.171950374,0.461790673,0.659572491,0.80813589,-0.841049771,0.641824804,0.061463712,1.482472971,1.626759177,1.617863702,0.713683801,0.034317332,0.05481154,0.150327699
-0.321904513,0.696053046,0.932081935,-0.622028956,-0.904862365,-1.024514867,-0.537240178,0.550741583,0.596553367,-0.355635824,-0.726208707,-1.736430378,-2.316260038,-0.675383262,-0.406226159,-0.316538865,-0.867719293,0.806048085,-0.858396345,0.986010269,0.652552952,0.365637969,-0.729591426,-0.762395573,0.25485822,1.440273798,-0.187001228,-1.844828916,-0.624025958,-0.866139058,-0.591422389,-0.131312349,0.193177464
1.483493304,0.267175573,0.763584838,0.680491654,0.486541784,-0.002059926,0.429054327,0.573051166,-0.200111239,0.612817003,1.193250372,1.200303928,2.744456725,2.590822369,3.030253074,0.431101118,0.689066213,2.29205366,3.074518289,1.565456102,1.870115167,1.331618518,0.398032016,0.960674053,0.862728621,1.335107401,1.455748328,0.316441049,1.003159645,1.772838709,1.115304499,0.603365201,0.692684659
0.021442967,-1.021940267,1.24699702,-0.196583036,1.374711165,-0.463857755,0.919581666,0.626371296,0.874668343,1.230849509,1.271969943,-0.446988379,0.820492119,1.026729966,0.066851368,0.546557722,-0.737348095,2.337660191,0.66997598,0.142503751,0.01546078,0.961359933,-1.728800912,-0.381515862,-1.397570483,1.869737639,-0.643357117,0.322996238,-0.527876474,0.074448462,0.227053287,-0.301438056,-0.307266744
-0.246452129,-0.489035953,0.084042727,-0.865750508,-0.136433195,-0.159161858,-1.102429265,-1.006792492,-0.776907548,1.416588453,-1.809897964,-1.136265527,-0.462870234,-1.162081956,-1.084941892,-0.208553987,-0.953310203,0.297701609,-1.11910296,-0.661267981,-1.066104182,-1.016058871,1.006109062,0.229602068,0.283100627,-1.030692525,0.787791567,1.013381762,-0.471584632,0.426767947,-0.801165622,0.075723086,0.129806619
-0.196179955,0.682023116,1.254162362,0.680920529,1.470385282,1.523138775,-1.271245542,-0.175787896,0.004105269,-0.060726798,-0.603981036,-0.248681449,-0.317226539,2.05105856,-1.0907802,0.439010164,0.335926119,-0.300139894,-1.161764926,-0.669259732,-2.235512226,1.396969849,-0.859011209,-1.119299077,-0.778725445,-0.778943761,0.208281138,-0.411194513,-0.642934201,-1.40167073,-0.121715579,-0.300259777,-0.327158158
-0.274094725,-1.021693316,0.065700122,-1.082385403,-1.205091212,-1.832475765,0.17460074,-0.7940681,-1.093615987,0.466632389,-0.713655886,-0.681058638,-1.6301039,1.163136872,-0.384427237,-0.280828086,0.496886366,-1.48820362,-1.598018629,-0.213321151,-0.155490237,-0.900861437,-0.562571486,2.45239463,-0.443007246,0.94291303,0.995180391,-0.222185609,-0.313823563,1.391623748,-0.628779638,-0.060066378,-0.007891285
0.343298783,1.072305348,0.936028167,1.606019937,0.752252493,0.995015113,1.129839657,0.734948333,2.830016376,-0.043905591,-0.926263959,1.053661797,-1.283948187,1.726205953,0.289912551,0.935450536,0.431627731,1.952263984,-0.015681408,0.143437886,0.312551308,-1.227835161,-0.630889164,0.660516162,0.07488749,1.366622369,-0.986097249,-1.230022522,1.254381973,0.79543067,0.644296842,-0.241341243,-0.211546249
-0.325651705,0.211096369,0.264878834,-0.99348803,-0.17044178,0.241490265,-0.79144631,-0.615942732,1.049615965,-0.381559948,0.33544162,-0.007840881,-0.3457217,-1.672333055,-1.516855276,-0.36174057,-0.992054949,-2.597696478,-0.805482823,0.017028779,-1.327982042,0.731235345,-0.89248328,-2.166493061,0.357319296,-0.659998247,0.972419165,-0.239352335,-0.639150938,-0.733182766,-0.50148267,-0.191483496,-0.206253282
0.406073836,0.809300479,0.11540576,-0.210286162,0.066729003,-0.285774593,0.515709237,-0.007148791,-0.254382515,0.558753298,-0.010554149,1.154951659,1.014058529,0.576107599,1.448694029,1.066158458,1.763075096,0.062962971,1.658793198,-0.621399143,-0.114845367,0.848234352,0.493803168,0.297813346,0.899082659,-0.145702495,-0.071241638,0.293756719,-0.667502289,1.220161186,0.351333572,0.005225201,0.042742571
-0.191008158,0.08415137,1.148247525,-1.705849263,-0.07298777,-1.054682337,0.905969149,0.225785366,0.734830582,-0.923278635,0.287946788,0.82530924,-1.341883773,-0.780106115,-0.004089257,-0.10495311,0.501143013,0.837239289,-1.132301517,-1.051768104,1.127634086,0.492891363,1.380015752,1.428695298,0.459526487,-0.077974812,-1.179164652,-0.935721762,0.479818998,-0.624317522,-0.106156941,-0.304848738,-0.296059028
-0.022708927,2.404644426,0.336776502,0.851331092,1.456929853,0.329574406,0.909109713,1.802732047,0.545755997,1.042123717,-0.283391591,0.376882542,-0.734912112,0.857915613,-1.132683122,-0.281459685,-0.66139357,-1.668502095,1.282789088,0.677127978,-0.677165844,-0.649106604,-0.517067687,-0.022079982,-0.561116544,-0.076375732,-2.00306083,0.13944048,0.292543997,-0.086473998,0.119010338,-0.27780888,-0.162158447
0.440324095,2.098072467,0.926779652,0.236190307,-0.27450468,0.044607906,0.635335738,1.639044316,-0.15733977,1.07367201,1.362104552,0.315855062,0.61006902,-1.21004938,1.435649842,0.429127871,1.205877732,0.678913888,0.869286718,0.308331354,1.860199737,1.679115466,0.296308808,1.574818427,-0.208574793,1.457716433,1.8230944,-2.656885404,-1.155348334,-0.388042534,0.667024523,-0.158574211,0.030542984
1.2972018,0.184944229,-0.814935434,2.062916931,-1.38496334,-0.910885936,-1.576698399,0.083354151,-1.010818011,0.034707695,-0.932015455,1.06409119,0.994590573,-0.036499777,-0.223013699,2.768108466,0.28214751,-1.591109009,0.497486334,1.026349582,0.457693972,-0.616194962,1.007908038,0.76397403,1.350430305,-1.16118751,0.873737527,-0.805886721,-0.058687589,-1.532602264,0.688975048,0.684532766,0.51866535
1.011366233,0.106270428,0.617641574,1.116497941,0.224733433,0.951904375,0.127376459,1.488955887,0.985218144,-0.838597154,1.192427499,0.215859929,0.513211162,0.384644258,1.555952761,0.153994537,-0.355991303,-1.124491339,1.809802041,0.594689798,0.305755204,1.246368066,-0.177849102,1.769826544,1.174093074,-0.110904048,-2.331721577,-1.45244575,-1.328169383,-0.711741612,0.660263287,0.416709609,0.482132105
-0.570265935,-0.183803112,-0.823306813,-0.876010211,0.139115931,-0.952605603,-2.41603157,-1.274375067,-0.687315721,-0.874760567,-0.551002765,-1.318452558,-0.699944933,-0.742556328,-0.572998464,-1.416703904,-0.522734287,-0.829972738,0.109758334,-0.357645386,-1.941515294,-0.11031974,0.010643376,-0.085019812,0.915167848,-0.155347778,-1.463504973,-1.448767711,-0.460375285,-0.510036262,-0.996562126,-0.125508134,0.083778612
0.047270365,-0.14404784,0.912130327,-0.973215725,-0.031176485,0.768092143,0.754187251,0.165413167,0.679557622,0.29346251,-1.617148137,-0.231902792,0.054857286,-0.114643647,-0.839401175,0.040402792,0.001293408,1.003648917,0.190844295,0.014926612,0.146160736,-0.578932607,0.041518725,0.245936007,-0.589766383,-0.010689072,-1.257051895,-0.364956909,0.488097965,1.162824414,-0.256967231,0.028041076,0.05180862
0.520066653,0.702048812,1.120298144,0.179250097,2.170549207,-0.192436609,0.861247521,0.430481094,-0.173114444,1.311220512,-0.372844454,2.940092587,-0.690040903,0.844409076,0.801027272,1.158705182,0.20922998,0.502475369,0.491521554,1.424112437,0.01199612,2.311931215,1.343150343,0.845587652,0.370228986,2.07003265,0.840448616,-0.865563273,-0.174441632,0.34242454,0.657699804,-0.072981763,-0.026618551
0.712492057,0.396497773,0.213543843,0.091141834,0.705601294,0.191851169,0.293675223,-0.703387912,-0.838614419,1.724017564,-0.665191107,-0.19567636,0.334437667,-0.016885112,-0.381023035,-0.90264976,1.195873732,0.813563731,-0.652494164,1.293907911,1.574998204,-1.2439986,0.61490023,0.956509466,-0.115041873,0.950967095,0.912126882,1.760294338,1.687129436,0.054826291,0.101459883,0.468402436,0.529904448
-0.310649046,-0.393348528,-1.940067952,-1.323840699,-1.345484168,-1.854969669,-0.926609001,-1.181290918,-0.177188242,-1.761088236,-1.123909698,-0.814621951,-0.646844484,-1.122890671,0.10883037,-0.092207716,-0.680615109,-0.496041683,-0.323986745,-0.202070329,-1.637977033,-0.313925006,-0.44114975,1.171646436,-1.117679633,-0.036815071,1.118208754,0.395849512,0.043595434,0.935140801,-0.965316576,0.114506766,0.190481182
1.084531334,0.188313014,0.092588432,0.035789295,1.082169793,0.560644721,-0.804974382,0.81491549,0.944519984,0.472359709,-0.531689883,0.405136207,-0.421587906,1.345838323,-1.408258423,0.801380736,-0.044435739,-2.658153113,0.707104682,0.42864311,-0.658056636,-0.623205997,0.912387587,-0.333850158,-0.492425142,-2.689413143,0.531991073,-0.288973139,0.072728234,1.199830888,0.092805018,0.845871368,0.705901917
0.440640695,0.489085373,0.15121513,0.645357968,1.612189622,1.42894487,0.33650623,0.709411943,-1.113883611,1.307746636,-0.797120575,0.576186318,-0.273892137,1.690835541,2.216348913,1.381144711,0.350949829,1.350166344,2.421330682,0.729454001,0.348035671,1.884461794,-0.460488852,0.464504566,-0.298254314,1.582339399,0.861581093,0.848349127,-1.581670995,0.441918056,0.588717606,-0.10913153,-0.003641281
-0.100226815,0.846690496,-0.490710972,0.79455305,1.813910858,-0.426062233,0.161984908,0.603601785,-0.440558491,0.526100515,0.106047787,1.576001683,0.843426917,-0.816613239,-0.13777076,-0.22767067,0.551738464,-0.313220252,1.173004644,1.700796845,0.113046287,1.153494416,1.556931506,1.860546979,0.317061133,0.820760147,-0.194726013,0.721268519,1.108659498,0.300694888,0.483643759,-0.584080644,-0.513046383
0.936456877,-0.698452781,-0.76899209,0.263378302,0.235518988,-1.061764092,-0.260718297,-0.905316479,-0.481416601,0.144000844,0.2094598,1.287312072,-1.028879377,0.260266581,1.219807769,0.179383714,-0.276338038,-1.223998679,-0.253562917,0.386516338,0.094471973,-0.808984738,-2.67753144,0.381673397,-1.562044022,0.869249393,0.630649523,0.35349757,1.086207741,-0.658980008,0.08277734,0.704087805,0.496337295
1.357221154,-1.016164789,0.229090674,1.949894163,0.642111068,0.863435579,0.524742533,-0.623007055,1.632532161,2.116550827,-0.017785858,0.163961981,0.659357109,0.146035386,-1.352659814,0.802931685,1.305693557,2.507679463,1.544209014,-0.810394675,1.515366581,-0.27242738,1.144432365,0.466923703,1.024877331,-0.509916948,1.820329843,0.324996201,-0.135849591,0.287859879,0.887932097,0.619735815,0.452916563
-0.556979056,-0.57817185,0.513989524,0.710085491,-0.19344678,0.961435834,-1.793136654,-0.171143999,1.406196341,0.887848568,-1.87360477,-0.513009231,0.523455655,-0.714166724,1.234612746,0.032792656,0.434534434,0.192629622,0.071033091,0.151093584,1.016896861,0.49026952,0.326458029,-1.331725194,-1.060762169,-1.758437862,-1.852210166,-0.469598414,-0.531807295,-0.776808823,0.067809196,-0.779957817,-0.854122295
